year,location,rainfall,temperature,soil type,humidity,crops,season,pest,outbreak
2004,Chikmangaluru,3296.0,26.8,Dry sandy ,60.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3550.0,26.8,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3550.0,26.8,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3550.0,37.0,Dry sandy ,54.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3654.0,37.0,Dry sandy ,54.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3654.0,37.0,Dry sandy ,56.6,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3654.0,38.0,Dry sandy ,55.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,233.0,38.0,Dry sandy ,58.5,Coconut,Zaid,Red Palm Weevil,Low
2004,Chikmangaluru,233.0,38.0,Dry sandy ,59.5,Coconut,Zaid,Red Palm Weevil,Low
2004,Chikmangaluru,233.0,39.0,Dry sandy ,55.0,Coconut,Zaid,Red Palm Weevil,Low
2004,Chikmangaluru,2903.1,39.0,Dry sandy ,53.0,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2903.1,39.0,Dry sandy ,53.5,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2903.1,40.0,Dry sandy ,52.5,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2996.6,40.0,Dry sandy ,56.0,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2996.6,40.0,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2996.6,41.0,Dry sandy ,57.5,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,3522.8,41.0,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3522.8,41.0,Dry sandy ,55.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3522.8,42.0,Dry sandy ,56.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3729.8,42.0,Dry sandy ,54.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3729.8,42.0,Dry sandy ,58.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3729.8,43.0,Dry sandy ,58.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,2746.2,43.0,Dry sandy ,59.0,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2746.2,27.0,Dry sandy ,50.0,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,2746.2,27.0,Dry sandy ,54.0,Coconut,Zaid,Red Palm Weevil,Medium
2004,Chikmangaluru,3360.0,27.0,Dry sandy ,53.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3360.0,27.0,Dry sandy ,52.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3360.0,27.0,Dry sandy ,51.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3605.4,27.0,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3605.4,27.2,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3605.4,27.2,Dry sandy ,60.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3512.4,27.2,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3512.4,27.0,Dry sandy ,57.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3512.4,27.0,Dry sandy ,54.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3296.0,27.0,Laterite,54.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3296.0,27.0,Laterite,56.6,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3296.0,27.0,Laterite,55.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3550.0,27.0,Laterite,58.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3550.0,27.2,Laterite,59.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3550.0,27.2,Laterite,55.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3654.0,27.2,Laterite,53.0,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3654.0,27.1,Laterite,53.5,Coconut,Zaid,Red Palm Weevil,High
2004,Chikmangaluru,3654.0,27.1,Laterite,52.5,Coconut,Zaid,Red Palm Weevil,High
2013,Chikmangaluru,233.0,27.1,Laterite,56.0,Coconut,Zaid,Red Palm Weevil,Low
2014,Chikmangaluru,233.0,26.8,Laterite,57.0,Coconut,Zaid,Red Palm Weevil,Low
2015,Chikmangaluru,233.0,26.8,Laterite,57.5,Coconut,Zaid,Red Palm Weevil,Low
2016,Chikmangaluru,234.0,26.8,Laterite,57.0,Coconut,Zaid,Red Palm Weevil,Low
2017,Chikmangaluru,234.0,37.0,Laterite,55.0,Coconut,Zaid,Red Palm Weevil,Low
2018,Chikmangaluru,234.0,37.0,Laterite,56.0,Coconut,Zaid,Red Palm Weevil,Low
2004,Chikmangaluru,3105.0,37.0,Laterite,54.0,Coconut,Zaid,Red Palm Weevil,High
2005,Chikmangaluru,3105.0,38.0,Laterite,58.0,Coconut,Zaid,Red Palm Weevil,High
2006,Chikmangaluru,3105.0,38.0,Laterite,58.0,Coconut,Zaid,Red Palm Weevil,High
2007,Chikmangaluru,236.0,38.0,Laterite,59.0,Coconut,Zaid,Red Palm Weevil,Low
2008,Chikmangaluru,236.0,39.0,Laterite,50.0,Coconut,Zaid,Red Palm Weevil,Low
2009,Chikmangaluru,2903.1,39.0,Laterite,54.0,Coconut,Zaid,Red Palm Weevil,Medium
2010,Chikmangaluru,2903.1,39.0,Laterite,53.0,Cocoa,Zaid,Cocoa Pod Borer,Medium
2011,Hassan,2903.1,40.0,Laterite,52.0,Cocoa,Zaid,Cocoa Pod Borer,Medium
2012,Hassan,2996.6,40.0,Laterite,51.0,Cocoa,Zaid,Cocoa Pod Borer,Medium
2013,Hassan,2996.6,40.0,Laterite,57.0,Cocoa,Zaid,Cocoa Pod Borer,Medium
2014,Hassan,2996.6,41.0,Laterite,57.0,Cocoa,Zaid,Cocoa Pod Borer,Medium
2015,Hassan,3522.8,41.0,Laterite,60.0,Cocoa,Zaid,Cocoa Pod Borer,High
2016,Hassan,3522.8,41.0,Laterite,57.0,Coffee,Zaid,Coffee Berry Borer,High
2017,Hassan,3522.8,42.0,Laterite,57.0,Coffee,Zaid,Coffee Berry Borer,High
2018,Hassan,3729.8,42.0,Laterite,54.0,Coffee,Zaid,Coffee Berry Borer,High
2004,Hassan,3729.8,42.0,Laterite,54.5,Coffee,Zaid,Coffee Berry Borer,High
2005,Hassan,3729.8,43.0,Laterite,56.6,Coffee,Zaid,Coffee Berry Borer,High
2006,Hassan,2746.2,27.0,Laterite,55.5,Coffee,Zaid,Coffee Berry Borer,Medium
2007,Hassan,2746.2,27.0,Laterite,58.5,Coffee,Zaid,Coffee Berry Borer,Medium
2008,Hassan,2746.2,27.0,Alluvial,59.5,Coffee,Zaid,Coffee Berry Borer,Medium
2009,Hassan,3360.0,27.0,Alluvial,55.0,Coffee,Zaid,Coffee Berry Borer,High
2010,Hassan,3360.0,27.0,Alluvial,53.0,Coffee,Zaid,Coffee Berry Borer,High
2011,Hassan,3360.0,27.0,Alluvial,53.5,Coffee,Zaid,Coffee Berry Borer,High
2012,Hassan,3605.4,27.0,Alluvial,52.5,Coffee,Zaid,Coffee Berry Borer,High
2013,Hassan,3605.4,27.0,Alluvial,56.0,Coffee,Zaid,Coffee Berry Borer,High
2014,Hassan,3605.4,27.2,Alluvial,57.0,Coffee,Zaid,Coffee Berry Borer,High
2015,Hassan,3512.4,27.2,Alluvial,57.5,Coffee,Zaid,Coffee Berry Borer,High
2016,Hassan,3512.4,27.2,Alluvial,57.0,Cardamum,Zaid,Thrips,High
2017,Hassan,3512.4,27.0,Alluvial,55.0,Cardamum,Zaid,Thrips,High
2018,Hassan,3296.0,27.0,Alluvial,56.0,Cardamum,Zaid,Thrips,High
2004,Hassan,3296.0,27.0,Alluvial,54.0,Cardamum,Zaid,Thrips,High
2005,Hassan,3296.0,27.0,Alluvial,58.0,Cardamum,Zaid,Thrips,High
2006,Hassan,3550.0,27.0,Alluvial,58.0,Cardamum,Zaid,Thrips,High
2007,Hassan,3550.0,27.0,Alluvial,59.0,Cardamum,Zaid,Thrips,High
2008,Hassan,3550.0,27.2,Alluvial,50.0,Cardamum,Zaid,Thrips,High
2009,Hassan,3654.0,27.2,Alluvial,54.0,Cardamum,Zaid,Thrips,High
2010,Hassan,3654.0,27.2,Alluvial,53.0,Cardamum,Zaid,Thrips,High
2011,Hassan,3654.0,27.1,Alluvial,52.0,Cardamum,Zaid,Thrips,High
2012,Hassan,233.0,27.1,Alluvial,51.0,Cardamum,Zaid,Thrips,Low
2013,Hassan,233.0,27.1,Alluvial,57.0,Cardamum,Zaid,Thrips,Low
2014,Hassan,233.0,26.8,Alluvial,57.0,Cardamum,Zaid,Thrips,Low
2015,Hassan,2903.1,26.8,Alluvial,60.0,Cardamum,Zaid,Thrips,Medium
2016,Hassan,2903.1,27.1,Alluvial,57.0,Pepper,Zaid,Pollu Beetle,Medium
2017,Hassan,2903.1,27.1,Alluvial,57.0,Pepper,Kharif,Pollu Beetle,Medium
2018,Hassan,2996.6,26.8,Alluvial,54.0,Pepper,Kharif,Pollu Beetle,Medium
2004,Hassan,2996.6,26.8,Alluvial,54.5,Pepper,Kharif,Pollu Beetle,Medium
2005,Hassan,2996.6,26.8,Alluvial,56.6,Pepper,Kharif,Pollu Beetle,Medium
2006,Hassan,3522.8,37.0,Alluvial,55.5,Pepper,Kharif,Pollu Beetle,High
2007,Hassan,3522.8,37.0,Alluvial,58.5,Pepper,Kharif,Pollu Beetle,High
2008,Hassan,3522.8,37.0,Red,59.5,Pepper,Kharif,Pollu Beetle,High
2009,Hassan,3729.8,38.0,Red,55.0,Pepper,Kharif,Pollu Beetle,High
2010,Hassan,3729.8,38.0,Red,53.0,Pepper,Kharif,Pollu Beetle,High
2011,Hassan,3729.8,38.0,Red,53.5,Pepper,Kharif,Pollu Beetle,High
2012,Hassan,2746.2,39.0,Red,52.5,Pepper,Kharif,Pollu Beetle,Medium
2013,Hassan,2746.2,39.0,Red,56.0,Pepper,Kharif,Pollu Beetle,Medium
2014,Hassan,2746.2,39.0,Red,57.0,Pepper,Kharif,Pollu Beetle,Medium
2015,Hassan,3360.0,40.0,Red,57.5,Pepper,Kharif,Pollu Beetle,High
2016,Hassan,3360.0,40.0,Red,57.0,Arecanut,Kharif,Spindle Bug,High
2017,Hassan,3360.0,40.0,Red,55.0,Arecanut,Kharif,Spindle Bug,High
2018,Hassan,3605.4,41.0,Red,56.0,Arecanut,Kharif,Spindle Bug,High
2004,Hassan,3605.4,41.0,Red,54.0,Arecanut,Kharif,Spindle Bug,High
2005,Hassan,3605.4,41.0,Red,58.0,Arecanut,Kharif,Spindle Bug,High
2006,Hassan,3512.4,42.0,Red,58.0,Arecanut,Kharif,Spindle Bug,High
2007,Hassan,3512.4,42.0,Red,59.0,Arecanut,Kharif,Spindle Bug,High
2008,Hassan,3512.4,27.0,Red,50.0,Arecanut,Kharif,Spindle Bug,High
2009,Hassan,3296.0,27.0,Red,54.0,Arecanut,Kharif,Spindle Bug,High
2010,Hassan,3296.0,27.0,Red,53.0,Arecanut,Kharif,Spindle Bug,High
2011,Hassan,3296.0,27.0,Red,52.0,Arecanut,Kharif,Spindle Bug,High
2012,Hassan,3550.0,27.0,Red,51.0,Arecanut,Kharif,Spindle Bug,High
2013,Hassan,3550.0,27.0,Red,57.0,Arecanut,Kharif,Spindle Bug,High
2014,Hassan,3550.0,27.2,Red,57.0,Arecanut,Kharif,Spindle Bug,High
2015,Hassan,3654.0,27.2,Red,60.0,Arecanut,Kharif,Spindle Bug,High
2016,Hassan,3654.0,27.2,Red,57.0,Ginger,Kharif,Shoot Borer,High
2017,Hassan,3654.0,27.0,Red,57.0,Ginger,Kharif,Shoot Borer,High
2018,Hassan,233.0,27.0,Red,54.0,Ginger,Kharif,Shoot Borer,Low
2004,Hassan,233.0,27.0,Red,54.5,Ginger,Kharif,Shoot Borer,Low
2005,Hassan,233.0,27.0,Red,56.6,Ginger,Kharif,Shoot Borer,Low
2006,Hassan,234.0,27.0,Red,55.5,Ginger,Kharif,Shoot Borer,Low
2007,Hassan,234.0,27.0,Red,58.5,Ginger,Kharif,Shoot Borer,Low
2008,Hassan,234.0,27.2,Red,59.5,Ginger,Kharif,Shoot Borer,Low
2009,Hassan,3105.0,27.2,Red,55.0,Ginger,Kharif,Shoot Borer,High
2010,Hassan,3105.0,27.2,Red,53.0,Ginger,Kharif,Shoot Borer,High
2011,Hassan,3105.0,27.1,Red,53.5,Ginger,Kharif,Shoot Borer,High
2012,Hassan,236.0,27.1,Red,52.5,Ginger,Kharif,Shoot Borer,Low
2013,Hassan,236.0,27.1,Red,56.0,Ginger,Kharif,Shoot Borer,Low
2014,Hassan,2903.1,26.8,Sandy,57.0,Ginger,Kharif,Shoot Borer,Medium
2015,Hassan,2903.1,26.8,Sandy,57.5,Ginger,Kharif,Shoot Borer,Medium
2016,Hassan,2903.1,26.8,Sandy,57.0,Tea,Kharif,Tea Mosquito Bug,Medium
2017,Hassan,2996.6,37.0,Sandy,55.0,Tea,Kharif,Tea Mosquito Bug,Medium
2018,Hassan,2996.6,37.0,Sandy,56.0,Tea,Kharif,Tea Mosquito Bug,Medium
2004,Hassan,2996.6,37.0,Sandy,54.0,Tea,Kharif,Tea Mosquito Bug,Medium
2005,Hassan,3522.8,38.0,Sandy,58.0,Tea,Kharif,Tea Mosquito Bug,High
2006,Hassan,3522.8,38.0,Sandy,58.0,Tea,Kharif,Tea Mosquito Bug,High
2007,Hassan,3522.8,38.0,Sandy,59.0,Tea,Kharif,Tea Mosquito Bug,High
2008,Hassan,3729.8,39.0,Sandy,50.0,Tea,Kharif,Tea Mosquito Bug,High
2009,Hassan,3729.8,39.0,Sandy,54.0,Tea,Kharif,Tea Mosquito Bug,High
2010,Hassan,3729.8,39.0,Sandy,53.0,Tea,Kharif,Tea Mosquito Bug,High
2011,Hassan,2746.2,40.0,Sandy,52.0,Tea,Kharif,Tea Mosquito Bug,Medium
2012,Hassan,2746.2,40.0,Sandy,51.0,Tea,Kharif,Tea Mosquito Bug,Medium
2013,Hassan,2746.2,40.0,Sandy,57.0,Tea,Kharif,Tea Mosquito Bug,Medium
2014,Hassan,3360.0,41.0,Sandy,57.0,Tea,Kharif,Tea Mosquito Bug,High
2015,Hassan,3360.0,41.0,Sandy,60.0,Tea,Kharif,Tea Mosquito Bug,High
2016,Hassan,3360.0,41.0,Sandy,57.0,Paddy,Kharif,Stem Borer,High
2017,Hassan,3605.4,42.0,Sandy,57.0,Paddy,Kharif,Stem Borer,High
2018,Hassan,3605.4,42.0,Sandy,54.0,Paddy,Kharif,Stem Borer,High
2004,Hassan,3605.4,42.0,Sandy,54.5,Paddy,Kharif,Stem Borer,High
2005,Hassan,3512.4,43.0,Sandy,56.6,Paddy,Kharif,Stem Borer,High
2006,Hassan,3512.4,43.0,Sandy,55.5,Paddy,Kharif,Stem Borer,High
2007,Hassan,3512.4,27.0,Sandy,58.5,Paddy,Kharif,Stem Borer,High
2008,Hassan,3296.0,27.0,Sandy,59.5,Paddy,Kharif,Stem Borer,High
2009,Hassan,3296.0,27.0,Sandy,55.0,Paddy,Kharif,Stem Borer,High
2010,Hassan,3296.0,27.0,Sandy,53.0,Paddy,Kharif,Stem Borer,High
2011,Mangalore,3550.0,27.0,Sandy,53.5,Paddy,Kharif,Stem Borer,High
2012,Mangalore,3550.0,27.0,Sandy,52.5,Paddy,Kharif,Stem Borer,High
2013,Mangalore,3550.0,27.2,Sandy,56.0,Paddy,Kharif,Stem Borer,High
2014,Mangalore,3654.0,27.2,Sandy,57.0,Paddy,Kharif,Stem Borer,High
2015,Mangalore,3654.0,27.2,Sandy,57.5,Paddy,Kharif,Stem Borer,High
2016,Mangalore,3654.0,27.0,Sandy,57.0,Groundnut,Kharif,Leaf Miner,High
2017,Mangalore,233.0,27.0,Sandy,55.0,Groundnut,Kharif,Leaf Miner,Low
2018,Mangalore,233.0,27.0,Sandy,56.0,Groundnut,Kharif,Leaf Miner,Low
2004,Mangalore,233.0,27.0,Sandy,54.0,Groundnut,Kharif,Leaf Miner,Low
2005,Mangalore,234.0,27.0,Sandy,58.0,Groundnut,Kharif,Leaf Miner,Low
2006,Mangalore,234.0,27.0,Sandy,58.0,Groundnut,Kharif,Leaf Miner,Low
2007,Mangalore,234.0,27.2,Sandy,59.0,Groundnut,Kharif,Leaf Miner,Low
2008,Mangalore,3105.0,27.2,Sandy,50.0,Groundnut,Kharif,Leaf Miner,High
2009,Mangalore,3105.0,27.2,Sandy,54.0,Groundnut,Kharif,Leaf Miner,High
2010,Mangalore,3105.0,27.1,Sandy,53.0,Groundnut,Kharif,Leaf Miner,High
2011,Mangalore,236.0,27.1,Sandy,52.0,Groundnut,Kharif,Leaf Miner,Low
2012,Mangalore,2903.1,27.1,Sandy,51.0,Groundnut,Kharif,Leaf Miner,Medium
2013,Mangalore,2903.1,26.8,Sandy,57.0,Groundnut,Kharif,Leaf Miner,Medium
2014,Mangalore,2903.1,26.8,Sandy,57.0,Groundnut,Kharif,Leaf Miner,Medium
2015,Mangalore,2996.6,26.8,Sandy,60.0,Groundnut,Kharif,Leaf Miner,Medium
2016,Mangalore,2996.6,37.0,Sandy,57.0,Blackgram,Kharif,Pod Borer,Medium
2017,Mangalore,2996.6,37.0,Sandy,57.0,Blackgram,Kharif,Pod Borer,Medium
2018,Mangalore,3522.8,37.0,Heavy cotton,54.0,Blackgram,Kharif,Pod Borer,High
2004,Mangalore,3522.8,38.0,Heavy cotton,54.5,Blackgram,Kharif,Pod Borer,High
2005,Mangalore,3522.8,38.0,Heavy cotton,56.6,Blackgram,Kharif,Pod Borer,High
2006,Mangalore,3729.8,38.0,Heavy cotton,55.5,Blackgram,Kharif,Pod Borer,High
2007,Mangalore,3729.8,39.0,Heavy cotton,58.5,Blackgram,Kharif,Pod Borer,High
2008,Mangalore,3729.8,39.0,Heavy cotton,59.5,Blackgram,Kharif,Pod Borer,High
2009,Mangalore,2746.2,39.0,Heavy cotton,55.0,Blackgram,Kharif,Pod Borer,Medium
2010,Mangalore,2746.2,40.0,Heavy cotton,53.0,Blackgram,Kharif,Pod Borer,Medium
2011,Mangalore,2746.2,40.0,Heavy cotton,53.5,Blackgram,Kharif,Pod Borer,Medium
2012,Mangalore,3360.0,40.0,Heavy cotton,52.5,Blackgram,Kharif,Pod Borer,High
2013,Mangalore,3360.0,41.0,Heavy cotton,56.0,Blackgram,Kharif,Pod Borer,High
2014,Mangalore,3360.0,41.0,Heavy cotton,59.5,Blackgram,Kharif,Pod Borer,High
2015,Mangalore,3605.4,41.0,Heavy cotton,55.0,Blackgram,Kharif,Pod Borer,High
2016,Mangalore,3605.4,42.0,Heavy cotton,53.0,Cashew,Kharif,Tea Mosquito Bug,High
2017,Mangalore,3605.4,42.0,Heavy cotton,53.5,Cashew,Kharif,Tea Mosquito Bug,High
2018,Mangalore,3512.4,42.0,Heavy cotton,52.5,Cashew,Kharif,Tea Mosquito Bug,High
2004,Mangalore,3512.4,43.0,Heavy cotton,56.0,Cashew,Kharif,Tea Mosquito Bug,High
2005,Mangalore,3512.4,27.0,Heavy cotton,57.0,Cashew,Kharif,Tea Mosquito Bug,High
2006,Mangalore,3296.0,27.0,Heavy cotton,57.5,Cashew,Kharif,Tea Mosquito Bug,High
2007,Mangalore,3296.0,27.0,Heavy cotton,57.0,Cashew,Kharif,Tea Mosquito Bug,High
2008,Mangalore,3296.0,27.0,Heavy cotton,55.0,Cashew,Kharif,Tea Mosquito Bug,High
2009,Mangalore,3550.0,27.0,Heavy cotton,56.0,Cashew,Kharif,Tea Mosquito Bug,High
2010,Mangalore,3550.0,27.0,Heavy cotton,54.0,Cashew,Kharif,Tea Mosquito Bug,High
2011,Mangalore,3550.0,27.2,Heavy cotton,58.0,Cashew,Kharif,Tea Mosquito Bug,High
2012,Mangalore,3654.0,27.2,Heavy cotton,58.0,Cashew,Kharif,Tea Mosquito Bug,High
2013,Mangalore,3654.0,27.2,Heavy cotton,59.0,Cashew,Kharif,Tea Mosquito Bug,High
2014,Mangalore,3654.0,27.0,Heavy cotton,50.0,Cashew,Kharif,Tea Mosquito Bug,High
2015,Mangalore,233.0,27.0,Heavy cotton,54.0,Cashew,Kharif,Tea Mosquito Bug,Low
2016,Mangalore,233.0,27.0,Heavy cotton,53.0,Coconut,Kharif,Red Palm Weevil,Low
2017,Mangalore,233.0,27.0,Heavy cotton,59.5,Coconut,Kharif,Red Palm Weevil,Low
2018,Mangalore,234.0,27.0,Loam,55.0,Coconut,Kharif,Red Palm Weevil,Low
2019,Mangalore,234.0,27.0,Loam,53.0,Coconut,Kharif,Red Palm Weevil,Low
2004,Mangalore,234.0,27.2,Loam,53.5,Coconut,Kharif,Red Palm Weevil,Low
2005,Mangalore,3105.0,27.2,Loam,52.5,Coconut,Kharif,Red Palm Weevil,High
2006,Mangalore,3105.0,27.2,Loam,56.0,Coconut,Rabi,Red Palm Weevil,High
2007,Mangalore,3105.0,27.1,Loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2008,Mangalore,236.0,27.1,Loam,57.5,Coconut,Rabi,Red Palm Weevil,Low
2009,Mangalore,236.0,27.1,Loam,57.0,Coconut,Rabi,Red Palm Weevil,Low
2010,Mangalore,321.0,26.8,Loam,55.0,Coconut,Rabi,Red Palm Weevil,Low
2011,Mangalore,3654.0,26.8,Loam,56.0,Coconut,Rabi,Red Palm Weevil,High
2012,Mangalore,323.0,26.8,Loam,54.0,Coconut,Rabi,Red Palm Weevil,Low
2013,Mangalore,324.0,37.0,Loam,58.0,Coconut,Rabi,Red Palm Weevil,Low
2014,Mangalore,3105.0,37.0,Loam,58.0,Coconut,Rabi,Red Palm Weevil,High
2015,Mangalore,326.0,37.0,Loam,59.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mangalore,327.0,38.0,Loam,50.0,Ginger,Rabi,Shoot Borer,Low
2017,Mangalore,328.0,38.0,Loam,54.0,Ginger,Rabi,Shoot Borer,Low
2018,Mangalore,2903.1,38.0,Loam,53.0,Ginger,Rabi,Shoot Borer,Medium
2012,Mangalore,2903.1,39.0,Loam,59.5,Ginger,Rabi,Shoot Borer,Medium
2013,Mangalore,2903.1,39.0,Loam,55.0,Ginger,Rabi,Shoot Borer,Medium
2014,Mangalore,2996.6,39.0,Loam,53.0,Ginger,Rabi,Shoot Borer,Medium
2015,Mangalore,2996.6,40.0,Loam,53.5,Ginger,Rabi,Shoot Borer,Medium
2016,Mangalore,2996.6,40.0,Sandy loam,52.5,Ginger,Rabi,Shoot Borer,Medium
2017,Mangalore,3522.8,40.0,Sandy loam,56.0,Ginger,Rabi,Shoot Borer,High
2018,Mangalore,3522.8,41.0,Sandy loam,57.0,Ginger,Rabi,Shoot Borer,High
2019,Mangalore,3522.8,41.0,Sandy loam,57.5,Ginger,Rabi,Shoot Borer,High
2004,Mangalore,3729.8,41.0,Sandy loam,57.0,Ginger,Rabi,Shoot Borer,High
2005,Mangalore,3729.8,42.0,Sandy loam,55.0,Ginger,Rabi,Shoot Borer,High
2006,Mangalore,3729.8,42.0,Sandy loam,56.0,Ginger,Rabi,Shoot Borer,High
2007,Mangalore,2746.2,42.0,Sandy loam,54.0,Ginger,Rabi,Shoot Borer,Medium
2008,Mangalore,2746.2,43.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,Medium
2009,Mangalore,2746.2,43.0,Sandy loam,57.5,Coconut,Rabi,Red Palm Weevil,Medium
2010,Kodagu,3360.0,128.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2011,Kodagu,3360.0,129.0,Sandy loam,55.0,Coconut,Rabi,Red Palm Weevil,High
2012,Kodagu,3360.0,130.0,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,High
2013,Kodagu,3605.4,131.0,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2014,Kodagu,3605.4,132.0,Sandy loam,58.0,Coconut,Rabi,Red Palm Weevil,High
2015,Kodagu,3605.4,133.0,Sandy loam,58.0,Coconut,Rabi,Red Palm Weevil,High
2016,Kodagu,3512.4,134.0,Sandy loam,59.0,Coconut,Rabi,Red Palm Weevil,High
2017,Kodagu,3512.4,135.0,Sandy loam,50.0,Coconut,Rabi,Red Palm Weevil,High
2018,Kodagu,3512.4,136.0,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2011,Kodagu,3296.0,137.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,High
2012,Kodagu,3296.0,138.0,Sandy loam,52.0,Coconut,Rabi,Red Palm Weevil,High
2013,Kodagu,3296.0,139.0,Sandy loam,51.0,Coconut,Rabi,Red Palm Weevil,High
2014,Kodagu,3550.0,140.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2015,Kodagu,3550.0,141.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2016,Kodagu,3550.0,142.0,Sandy loam,60.0,Coconut,Rabi,Red Palm Weevil,High
2017,Kodagu,3654.0,143.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2018,Kodagu,3654.0,144.0,Sandy clay loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Kodagu,3654.0,145.0,Sandy clay loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2005,Kodagu,233.0,146.0,Sandy clay loam,54.5,Coconut,Rabi,Red Palm Weevil,Low
2006,Kodagu,233.0,147.0,Sandy clay loam,56.6,Coconut,Rabi,Red Palm Weevil,Low
2007,Mysuru,233.0,148.0,Sandy clay loam,55.5,Coconut,Rabi,Red Palm Weevil,Low
2008,Mysuru,234.0,149.0,Sandy clay loam,58.5,Coconut,Rabi,Red Palm Weevil,Low
2009,Mysuru,234.0,150.0,Sandy clay loam,59.5,Coconut,Rabi,Red Palm Weevil,Low
2010,Mysuru,234.0,151.0,Sandy clay loam,55.0,Coconut,Rabi,Red Palm Weevil,Low
2011,Mysuru,3105.0,152.0,Sandy clay loam,53.0,Coconut,Rabi,Red Palm Weevil,High
2012,Mysuru,3105.0,153.0,Sandy clay loam,53.5,Coconut,Rabi,Red Palm Weevil,High
2013,Mysuru,3105.0,154.0,Sandy clay loam,52.5,Coconut,Rabi,Red Palm Weevil,High
2014,Mysuru,236.0,155.0,Sandy clay loam,56.0,Coconut,Rabi,Red Palm Weevil,Low
2015,Mysuru,236.0,156.0,Sandy clay loam,57.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,2903.1,157.0,Sandy clay loam,57.5,Coconut,Rabi,Red Palm Weevil,Medium
2017,Mysuru,2903.1,158.0,Sandy clay loam,57.0,Coconut,Rabi,Red Palm Weevil,Medium
2018,Mysuru,2903.1,159.0,Sandy clay loam,55.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Mysuru,2996.6,160.0,Sandy clay loam,56.0,Coconut,Rabi,Red Palm Weevil,Medium
2005,Mysuru,2996.6,161.0,Sandy clay loam,54.0,Coconut,Rabi,Red Palm Weevil,Medium
2012,Mysuru,2996.6,162.0,Sandy clay loam,58.0,Coconut,Rabi,Red Palm Weevil,Medium
